Date,Zone_ID,TGBT_ID,Armoire_ID,Machine_ID,Product_ID,Demand,Price,Production_Capacity,Inventory_Level,Order_Backlog,Competitor_Price,Raw_Material_Cost,Labor_Cost,Energy_Cost,Machine_Utilization,Energy_Consumption,Maintenance_History,Failure_Rate,Supply_Chain_Risks,Quality_Control,Financial_Risks,Compliance
2025-03-31,3,102,A3,M1,P3,95,19.242339897186458,329,237,31,14.513233919545607,1.5894173783434153,2.8504431886945274,4.007173162752389,0.816828133639905,4077,No maintenance recorded,0.018096697668023208,Supplier A lead time increased,0.9079294277450697,0.9515549520428641,Compliant with OHSAS 18001
2025-04-01,1,101,A2,M3,P3,65,16.094546205105352,488,220,68,8.831664908988625,3.8658450256228654,2.7536039381085775,4.505954480907915,0.7682231722921029,4541,Replaced faulty component,0.026070615595509244,Supplier B bankruptcy risk,0.9474755705158865,0.9403741275132584,Compliant with ISO 9001
2025-04-02,1,102,A2,M1,P1,64,8.840673244409835,514,178,35,18.453577748835183,1.6898184225539015,4.227249465632461,4.6664484104421255,0.7358600650302471,5364,Routine maintenance,0.04053486760595772,Transportation strike affecting delivery,0.9544415880841736,0.9317972932605868,Compliant with ISO 14001
2025-04-03,2,101,A3,M3,P2,132,10.56926406525755,374,152,46,11.165906571620368,3.384137800421154,1.7584459810165742,1.1550936806402965,0.8634911245422965,5418,No maintenance recorded,0.016816920766336556,Supplier A lead time increased,0.960013235027554,0.9416112675974616,Compliant with ISO 14001
2025-04-04,2,103,A2,M2,P3,94,7.618525518985266,487,100,31,9.956732213959839,3.000913497453912,4.348810540867666,2.961753429287166,0.8900708130791204,5434,Routine maintenance,0.02181228241468411,Transportation strike affecting delivery,0.9305574614079035,0.9344256719032944,Compliant with OHSAS 18001
2025-04-05,2,101,A1,M3,P2,77,5.579795382107674,440,160,55,19.425386665142707,2.858435441047181,4.038903560555296,4.226563915894237,0.8348412069689229,5438,No maintenance recorded,0.04920672058926243,Transportation strike affecting delivery,0.9580867491126993,0.9392157215575251,Compliant with OHSAS 18001
2025-04-06,3,103,A2,M2,P2,130,13.01662391513987,344,240,75,9.654341190431392,3.890862764067814,3.450176062944303,4.424619039963309,0.7974740938079751,4344,Routine maintenance,0.045053369812930184,Supplier B bankruptcy risk,0.9447783112233906,0.9106110882549895,Compliant with OHSAS 18001
2025-04-07,3,101,A1,M2,P2,139,11.829762336689543,554,214,26,12.428356632583984,4.022499459257029,4.173996387153691,1.052065585780658,0.7812377232731312,4263,Routine maintenance,0.03998649329195364,Transportation strike affecting delivery,0.9158859440963072,0.9730883095784665,Compliant with ISO 9001
2025-04-08,3,102,A1,M1,P2,59,7.411308568958016,560,227,65,13.934663366296213,1.27944474866178,4.441815993160403,2.5700820152090103,0.8740068617673757,5493,No maintenance recorded,0.035773434696305076,Supplier B bankruptcy risk,0.9129197701914603,0.9774681330400549,Compliant with ISO 14001
2025-04-09,3,103,A2,M3,P3,119,17.980978555714636,548,139,59,15.350090530075567,3.030108605505723,4.406488409455049,4.011547555091987,0.9148718919924517,4262,Routine maintenance,0.028140197772306016,Supplier A lead time increased,0.9251092392171699,0.918392349400285,Compliant with OHSAS 18001
2025-04-10,2,101,A3,M1,P3,149,7.116984124663385,478,108,67,11.103633736318562,2.139359766456414,1.3168529630876349,2.9725056150502134,0.8817270785523914,4488,Replaced faulty component,0.04067567915279498,Transportation strike affecting delivery,0.9520857820950059,0.918937660476778,Compliant with ISO 9001
2025-04-11,3,103,A1,M3,P3,142,6.994436790866201,407,230,23,5.421300963089422,4.134496146814437,2.376646481972445,3.0971360358647706,0.739646287936129,4982,No maintenance recorded,0.04769897443658211,Supplier B bankruptcy risk,0.9577264002052224,0.9723416397785576,Compliant with ISO 9001
2025-04-12,1,102,A3,M3,P1,59,10.393805233676586,447,225,45,11.211088875494491,2.4639300421999546,1.3247984935233,2.722853135784129,0.8050784253313906,4639,No maintenance recorded,0.03294814449230268,Supplier A lead time increased,0.9632565841784227,0.9600157754177058,Compliant with ISO 14001
2025-04-13,2,103,A1,M2,P3,63,15.561048416807049,362,239,75,15.285063580047819,2.4070289171493644,4.333530055523381,2.3861871978481233,0.9415559849036477,4458,Routine maintenance,0.03936273359743194,Supplier A lead time increased,0.931725357855831,0.9647404802620538,Compliant with ISO 14001
2025-04-14,1,102,A1,M2,P3,134,15.080802345321802,578,168,44,8.511145754705995,3.516641686044489,3.0154913046548764,1.0402921578174822,0.7190626449494457,4591,No maintenance recorded,0.020459197878982507,Transportation strike affecting delivery,0.9625249258057872,0.9760261618884282,Compliant with ISO 14001
2025-04-15,1,101,A1,M2,P2,126,10.313070871080168,499,161,46,5.554844548266283,4.880291794720044,3.7621371205388594,3.4366983310731767,0.8693651904392978,4223,Routine maintenance,0.0437699294407091,Transportation strike affecting delivery,0.9109356692168973,0.9735558409564811,Compliant with OHSAS 18001
2025-04-16,1,101,A1,M1,P2,114,10.055538999459959,396,216,34,11.359649570418046,2.9837355784705277,3.285060878382037,1.3665230197361842,0.924896813114126,5370,Replaced faulty component,0.01845734480289985,Supplier A lead time increased,0.9318788480001918,0.915800552594718,Compliant with ISO 14001
2025-04-17,1,102,A1,M1,P2,100,12.078252876518818,573,167,23,10.166744620024602,4.808434380223001,2.856218366890067,2.0326673628878513,0.9373832360621215,4836,No maintenance recorded,0.03899522832294008,Supplier A lead time increased,0.967045369717656,0.9160370821903705,Compliant with ISO 14001
2025-04-18,2,101,A1,M3,P3,143,11.036728357708922,433,101,68,6.694348235094688,3.959625410923807,1.6609659787342985,4.563281749702744,0.7683055274723729,4623,Routine maintenance,0.04007481985979166,Supplier A lead time increased,0.9426963315123021,0.9336607950310832,Compliant with ISO 9001
2025-04-19,2,101,A3,M3,P3,54,14.424653406072629,305,174,66,14.164894967433836,4.5692481588361105,1.3012449146954803,1.600681297155679,0.8624376716738995,5371,Routine maintenance,0.04169449969932747,Supplier A lead time increased,0.9773709838775849,0.9350214498008032,Compliant with OHSAS 18001
2025-04-20,2,101,A2,M1,P1,60,15.011438974467433,467,179,51,11.869372673940408,1.6202091095051339,4.349685048485483,3.4348420140882023,0.9448247073017619,5447,Replaced faulty component,0.04851619448744916,Supplier B bankruptcy risk,0.9128444262889185,0.9160309711655097,Compliant with ISO 9001
2025-04-21,3,103,A1,M1,P3,65,15.270059139747488,442,196,63,12.06039756858327,2.865735582852254,4.658981198281379,1.325381151980558,0.7493129011664243,5011,Routine maintenance,0.01176531791914651,Transportation strike affecting delivery,0.9547002648322177,0.9692403687394855,Compliant with ISO 9001
2025-04-22,2,101,A3,M2,P1,130,14.29336926234431,515,125,68,14.476284211969993,3.857058582106712,4.85486231600348,1.3584031017060365,0.7988217813381564,5290,Replaced faulty component,0.04333690826361995,Supplier A lead time increased,0.925530840683841,0.9555223161575362,Compliant with ISO 9001
2025-04-23,2,103,A2,M1,P3,82,18.855947748015428,507,208,42,13.44672734232445,2.8096888902050967,3.8315359245179814,1.0304780664301987,0.8331245603291979,4518,Routine maintenance,0.023072345147368847,Supplier A lead time increased,0.9178898321521106,0.9034824714754,Compliant with ISO 9001
2025-04-24,1,102,A2,M1,P2,72,18.429693907045035,589,214,41,12.470483784348982,4.44569009118595,1.7461789517357786,4.469789880445593,0.8731472584221203,5445,Routine maintenance,0.022748670992604664,Supplier A lead time increased,0.922572051852086,0.9509978983176274,Compliant with ISO 14001
2025-04-25,3,101,A1,M1,P2,99,16.828967937673973,421,119,20,13.351074218391904,3.5210306211797393,2.5095774843374206,2.110257568515962,0.8456756937077746,4595,No maintenance recorded,0.043079844192672835,Transportation strike affecting delivery,0.9585760308948968,0.95440405545117,Compliant with ISO 9001
2025-04-26,2,101,A2,M1,P1,147,6.174948907138036,312,163,34,19.02975194763389,3.220400176164251,4.402177125412496,2.744662101933824,0.826411232657525,4668,Routine maintenance,0.022891400618940207,Supplier A lead time increased,0.9546352091010533,0.9658717928735,Compliant with ISO 14001
2025-04-27,3,102,A1,M3,P1,93,9.094452289568313,573,105,77,8.329404308533299,1.1416112900953133,1.0499637059506792,4.844455336400185,0.9339369186112285,5450,Replaced faulty component,0.010416781338053457,Transportation strike affecting delivery,0.9749785939187631,0.9306822104027923,Compliant with ISO 9001
2025-04-28,2,102,A2,M1,P2,125,9.734928172677918,392,116,42,18.155282501671202,1.0432712636680241,1.285614921213464,2.7652366464465206,0.7429928134501818,5075,Replaced faulty component,0.049220535712823005,Transportation strike affecting delivery,0.9230320392842128,0.9433741796979224,Compliant with OHSAS 18001
2025-04-29,3,101,A3,M2,P1,104,11.66271392594868,404,224,33,9.692025029987995,3.611730404606957,4.829303753150564,1.417294587484192,0.8337963336146583,4252,Routine maintenance,0.014940703073395963,Supplier A lead time increased,0.9707345224274236,0.9476058712089611,Compliant with ISO 14001
2025-04-30,3,101,A2,M1,P2,71,14.273226068056605,314,219,50,12.648039526290871,1.3369688913507933,1.6366376630021997,3.7440758842455586,0.7969614882240464,5081,No maintenance recorded,0.047811221944338685,Transportation strike affecting delivery,0.9172762657534824,0.9217206486506689,Compliant with OHSAS 18001
2025-05-01,1,102,A1,M1,P3,60,14.520813365606546,599,239,35,9.534493643840552,2.1525224692894134,1.218528369118948,4.961060871215253,0.8036152382190742,4399,Routine maintenance,0.033383811318952746,Supplier A lead time increased,0.939106308005563,0.9280154635007568,Compliant with ISO 14001
2025-05-02,1,103,A2,M3,P1,70,6.0138351589555334,574,107,42,9.641998004844673,1.1007422176740151,1.8717640162416518,2.9506413959599542,0.8802423572096393,4762,Replaced faulty component,0.034715893559034934,Transportation strike affecting delivery,0.9486018317697404,0.923957047947277,Compliant with ISO 9001
2025-05-03,2,101,A1,M3,P1,65,8.166218128727197,455,197,34,12.235519174403867,3.584514764894126,3.8123295294874744,4.485040339916031,0.8122224329485741,4654,Replaced faulty component,0.015081330366064943,Supplier B bankruptcy risk,0.9565890997667009,0.9252792864344876,Compliant with OHSAS 18001
2025-05-04,2,103,A2,M3,P2,111,16.6427135419219,514,231,34,6.715002066114684,1.4185094580047837,3.958918654908542,3.0449832586145757,0.8456472339535438,5231,Routine maintenance,0.04656124669561958,Supplier A lead time increased,0.9711704089261689,0.9660502842941519,Compliant with ISO 14001
2025-05-05,3,103,A1,M3,P1,91,8.96358478969464,567,232,60,11.390008764735153,4.387930403378008,2.104719524214887,4.923515376410181,0.9460270213636628,5494,Replaced faulty component,0.04569544036164671,Supplier B bankruptcy risk,0.9140339424740874,0.9480095840412683,Compliant with ISO 9001
2025-05-06,3,102,A1,M3,P1,50,7.141964503813857,475,180,73,14.360905617766063,4.266016912577844,4.829226845801332,3.3211775684872453,0.7831093715206299,4977,No maintenance recorded,0.01748812646165282,Transportation strike affecting delivery,0.9414190900730192,0.9533281336874667,Compliant with OHSAS 18001
2025-05-07,2,101,A2,M2,P1,78,6.773709760364862,467,105,48,11.354554316815845,3.007267597026819,4.651206287999592,3.689612198035299,0.7447331545495797,4022,No maintenance recorded,0.04214384628182446,Supplier B bankruptcy risk,0.9331527626563246,0.9592958348399693,Compliant with OHSAS 18001
2025-05-08,1,103,A3,M1,P3,56,7.592718855374436,563,241,31,6.589153907992481,1.404460880722362,2.201837018058877,2.4092733449621617,0.870003447110795,5145,No maintenance recorded,0.04496603341175888,Supplier A lead time increased,0.9639396028791276,0.9420525033707972,Compliant with ISO 14001
2025-05-09,1,102,A3,M2,P1,124,11.147202974866087,487,155,53,8.340732100855881,2.5112034020741203,2.3229777743464974,1.2054942806188094,0.9392017037921953,5087,No maintenance recorded,0.04428134956153157,Supplier B bankruptcy risk,0.9517582589274672,0.9328129096894292,Compliant with ISO 9001
2025-05-10,3,101,A1,M1,P3,55,10.293534022589697,479,192,51,8.902163548097914,1.8375213692942753,3.1052327471774706,4.104251553462861,0.8709302269087089,4650,Replaced faulty component,0.0330249499254156,Supplier B bankruptcy risk,0.9650687961906674,0.909400399563906,Compliant with OHSAS 18001
2025-05-11,1,103,A2,M2,P2,61,8.472128890658276,377,240,76,12.198083700845508,1.4331138819376639,1.585663911014179,3.295674011523929,0.7552647557647684,5305,No maintenance recorded,0.010294601440535608,Supplier A lead time increased,0.9327679779529019,0.9551018880989811,Compliant with OHSAS 18001
2025-05-12,1,101,A2,M2,P1,137,19.250569826746528,315,129,77,18.560240259530985,1.841452718874793,4.020464269967253,2.6858418330576366,0.9105861325937358,5461,Replaced faulty component,0.03079220588473719,Supplier B bankruptcy risk,0.9706338838348771,0.9193427401768691,Compliant with ISO 9001
2025-05-13,1,102,A3,M2,P1,80,16.756183184506707,383,153,35,7.523539198847017,2.952608222420287,2.6729165960105106,1.422110583932005,0.9009492230911242,5207,No maintenance recorded,0.04096258371339335,Supplier B bankruptcy risk,0.9696637790384646,0.9603560165539309,Compliant with ISO 9001
2025-05-14,3,102,A2,M2,P2,147,9.000977298135375,585,111,69,13.691323794218201,3.44504407742166,2.3634324140078333,2.3759265515604704,0.7820813023043155,4513,Routine maintenance,0.03359155898960933,Transportation strike affecting delivery,0.9728614947870324,0.977745137084991,Compliant with OHSAS 18001
2025-05-15,3,102,A3,M3,P1,124,15.087529260751655,572,247,21,16.927402761265732,2.2575012217142905,1.2223965637281329,3.7452066297129156,0.8769787000020713,4599,Routine maintenance,0.038217043124021244,Supplier A lead time increased,0.9065916216053269,0.9463922538123813,Compliant with ISO 9001
2025-05-16,2,103,A3,M2,P2,50,5.863781562759807,427,227,60,18.222603305914724,4.680225825672741,4.81580832306032,2.64139633512373,0.8405704099391482,5179,Routine maintenance,0.01360961086097778,Supplier B bankruptcy risk,0.9048088596549285,0.9636325538928483,Compliant with ISO 9001
2025-05-17,2,102,A1,M1,P1,125,5.776225264615414,555,158,64,13.293196107173493,2.4353376181433055,2.211630362029967,3.998488003861919,0.8137481173319617,5479,Replaced faulty component,0.022934733567105844,Transportation strike affecting delivery,0.9058212081594051,0.9503829133174763,Compliant with OHSAS 18001
2025-05-18,3,102,A3,M1,P3,52,18.737824202754258,405,168,20,13.658330725667907,4.705609089049537,3.6057351554178574,2.0569773105222717,0.7736969225349933,4838,No maintenance recorded,0.023786200330536647,Supplier A lead time increased,0.900256960642635,0.9348599401772613,Compliant with OHSAS 18001
2025-05-19,3,101,A1,M3,P1,54,12.722887588239887,305,135,77,15.485340699648368,4.0257336859198105,3.2174417774475823,2.9529556870019267,0.760804542580607,4852,Replaced faulty component,0.01728313895755869,Transportation strike affecting delivery,0.9247185778020068,0.9622617226143063,Compliant with ISO 14001
2025-05-20,3,102,A2,M1,P2,139,6.476546268227277,540,234,75,7.159079697763571,1.9641126496957324,4.016058536376074,3.8844134001350934,0.8990513104589446,4534,Replaced faulty component,0.046479400190904234,Supplier A lead time increased,0.9161976014346648,0.93681892920891,Compliant with ISO 14001
2025-05-21,1,103,A3,M2,P3,55,18.064596389404116,582,164,78,13.629241294590113,1.81377553481778,3.4814603710875445,1.0873917610443944,0.734770092899151,4619,No maintenance recorded,0.028531540919228965,Transportation strike affecting delivery,0.9185300294181765,0.9601338040253392,Compliant with OHSAS 18001
2025-05-22,3,101,A2,M1,P3,133,12.161362108533757,553,124,35,5.394867032058616,4.521525501542735,1.437164256903121,4.425824211659716,0.884587671143674,4292,Replaced faulty component,0.04541852606357115,Supplier B bankruptcy risk,0.9701502024377839,0.9410236299263367,Compliant with OHSAS 18001
2025-05-23,3,102,A3,M3,P2,81,17.72938679295333,301,169,69,5.052080109628615,4.350732135256466,4.220316057089514,1.9027735980480744,0.8863959729743544,4758,Routine maintenance,0.04396018600185689,Supplier B bankruptcy risk,0.9529128755247502,0.9124996615009721,Compliant with OHSAS 18001
2025-05-24,1,102,A3,M2,P2,53,6.695370630125241,553,150,32,7.084423432886648,1.5147824580293783,1.4540566379886064,4.0599153285771905,0.868966449308566,5210,Replaced faulty component,0.019932220877627773,Supplier A lead time increased,0.9173379174491307,0.9107358673780337,Compliant with ISO 14001
2025-05-25,1,103,A1,M3,P2,62,11.671342048991438,502,218,50,16.09264043705393,2.3920803138470457,4.9368676252027885,2.022314748121808,0.8662198010058938,5227,No maintenance recorded,0.010343677912286218,Supplier A lead time increased,0.9522051091814414,0.9058686896924376,Compliant with ISO 14001
